,index,TP_FUNDO,DENOM_SOCIAL,DT_REG,SIT,CLASSE,RENTAB_FUNDO,CONDOM,FUNDO_COTAS,FUNDO_EXCLUSIVO,PUBLICO_ALVO,TAXA_PERFM,INF_TAXA_PERFM,TAXA_ADM,INF_TAXA_ADM,ADMIN,GESTOR,RETORNO,VOLATILIDADE,SHARPE,SORTINO,INFORMATION_RATIO,CALMAR_RATIO,PAIN_INDEX,PAIN_RATIO
2738,21.918.896/0001-62,FI,FUNDO DE INVESTIMENTO CAIXA BRASIL IPCA XVI RENDA FIXA CRÉDITO PRIVADO,2015-04-08,EM FUNCIONAMENTO NORMAL,Fundo de Renda Fixa,OUTROS,Aberto,N,N,Público Geral,0.0,,0.2,,CAIXA ECONOMICA FEDERAL,CAIXA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,0.06664031739976636,0.05710110231654946,1.1670583350621617,-290.7203353297874,778.3454793963988,0.7815469175711196,-0.008238870715666688,126.92639485479953
2739,21.934.904/0001-64,FI,BV VIGGEN MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2016-05-31,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Qualificado,0.0,,0.0,,VOTORANTIM ASSET MANAGEMENT DTVM LTDA,VOTORANTIM ASSET MANAGEMENT DTVM LTDA,0.14703774190589297,0.06610730925381281,2.224228206617144,-231.8076811532624,447.4307176655597,3.794162147549886,-0.009946495528818397,97.05254783570044
2740,21.934.992/0001-02,FI,BV GARDE VALLON MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2016-05-31,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,OUTROS,Aberto,S,N,Qualificado,0.0,,0.0,,VOTORANTIM ASSET MANAGEMENT DTVM LTDA,VOTORANTIM ASSET MANAGEMENT DTVM LTDA,0.0901473848254673,0.07431238561384898,1.213086944804895,-218.36586663661924,513.13544975699,0.8993137433523275,-0.012416840332534502,82.32554038004606
2741,21.940.681/0001-48,FI,MANAGER IBIUNA HEDGE STH FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2015-05-21,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,0.0,,1.96,,SAFRA SERVIÇOS DE ADMINISTRAÇÃO FIDUCIÁRIA LTDA.,SAFRA ASSET MANAGEMENT LTDA.,0.1532886087179953,0.06100622230938528,2.5126717065123563,-249.56393060721066,547.2313067894959,2.9903764513737423,-0.00614452837724896,156.0871408531972
2742,21.940.710/0001-71,FI,MANAGER SHARP LS 2X FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2015-05-27,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,0.0,,0.0,,SAFRA SERVIÇOS DE ADMINISTRAÇÃO FIDUCIÁRIA LTDA.,SAFRA ASSET MANAGEMENT LTDA.,0.12433249246085223,0.04655943084458577,2.6704040450122988,-336.8730339227386,612.3747557256848,4.276167031158754,-0.004922393066414234,200.72309732733612
2743,21.940.736/0001-10,FI,SAFRA GALILEO ALOCAÇÃO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2015-06-10,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,0.0,,0.0,,SAFRA SERVIÇOS DE ADMINISTRAÇÃO FIDUCIÁRIA LTDA.,SAFRA ASSET MANAGEMENT LTDA.,0.05426115129789054,0.05819186557742442,0.9324525130698197,-288.64798569626373,634.4785876124586,0.9804485609379654,-0.015919243815928005,66.46731063051743
2744,21.946.695/0001-79,FI,JGP SELECT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2015-04-17,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,20.0,"Para informações adicionais, vide o Regulamento",0.85,,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,JGP GESTÃO DE CREDITO LTDA,0.04503050378905538,0.02600374681741124,1.7316929019976637,-651.579054675973,414.99434358008995,0.3213252690555825,-0.027775728282158848,38.42707418442917
2745,21.964.701/0001-10,FI,IP VALUE HEDGE ITAÚ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES BDR NÍVEL I,2015-07-24,EM FUNCIONAMENTO NORMAL,Fundo de Ações,DI de um dia,Aberto,S,N,Qualificado,20.0,"Para informações adicionais, vide o Regulamento",2.0,,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,INVESTIDOR PROFISSIONAL GESTÃO DE RECURSOS LTDA,0.06095323781338763,0.1573458367773659,0.38738386131965147,-106.07672592198797,272.931945212188,0.31647661855060416,-0.025815171909462083,40.72865526087608
2746,21.983.042/0001-60,FI,ABSOLUTE ALPHA GLOBAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2015-06-01,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,20.0,"Para informações adicionais, vide o Regulamento",1.9,,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,ABSOLUTE GESTAO DE INVESTIMENTOS LTDA,0.04006332022979214,0.014658902865665586,2.7330367488571987,-1161.2293580086136,2284.0306452805994,3.70857142999264,-0.0015293389707298575,701.1572812223466
2747,21.983.079/0001-98,FI,ABSOLUTE ALPHA GLOBAL MASTER FUNDO DE INVESTIMENTO MULTIMERCADO,2015-06-01,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,N,N,Público Geral,0.0,,0.6,,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,ABSOLUTE GESTAO DE INVESTIMENTOS LTDA,0.05928340701438655,0.01513492422000689,3.916993977149861,-1104.5472512412202,2133.23693788929,5.201382968929924,-0.0012256058906850288,859.2379295852859
2748,22.003.296/0001-37,FI,NÚCLEO CAPITAL FL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES,2015-12-01,EM FUNCIONAMENTO NORMAL,Fundo de Ações,Não se aplica,Aberto,S,N,Qualificado,20.0,Cupom é Fator X (Yeld do IMA-B),0.9,,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,NUCLEO CAPITAL LTDA,0.04621006422307523,0.367984385085987,0.12557615511940082,-45.99317936813709,95.8533972044294,0.09438524725371579,-0.1070202106574944,9.96223427557218
2749,22.003.335/0001-04,FI,QI CRÉDITO PRIVADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2015-08-05,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,Não se aplica,Aberto,S,N,Qualificado,0.0,,0.08,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,QUADRANTE INVESTIMENTOS LTDA,0.06781629914083448,0.006194067033098415,10.948589800280416,-2677.0429498361204,2291.086783919964,4.051396088458023,-0.0014291174353109506,730.908566409037
2750,22.003.346/0001-86,FI,DEVANT SOLIDUS CASH FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO,2016-06-23,EM FUNCIONAMENTO NORMAL,Fundo de Renda Fixa,DI de um dia,Aberto,N,N,Público Geral,0.0,,0.5,,BANCO DAYCOVAL S.A.,DEVANT ASSET INVESTIMENTOS LTDA,0.04671795619245539,0.018897269419821987,2.472206706406553,-895.1933169310547,837.5228672699569,0.6611654883737306,-0.012929291546835723,82.42157081549223
2751,22.003.892/0001-17,FI,UBS GLOBAL ACCESS FUND GROWTH FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR,2015-11-26,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,OUTROS,Aberto,N,N,Qualificado,0.0,,1.0,,INTRAG DTVM LTDA.,UBS BRASIL ADMINISTRADORA DE VALORES MOBILIÁRIOS LTDA.,0.10314166692114103,0.1862612661357915,0.5537472661972933,-86.01364623698527,194.9182793452184,0.37097467436908976,-0.05795445246447776,17.414172081283493
2752,22.013.628/0001-64,FI,BV GÁVEA MACRO MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2016-05-31,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Qualificado,0.0,,0.0,,VOTORANTIM ASSET MANAGEMENT DTVM LTDA,VOTORANTIM ASSET MANAGEMENT DTVM LTDA,0.104179945367875,0.03838163981353634,2.7143172067164545,-416.9839686745828,790.8937589328148,3.882695119805437,-0.004330517435391645,232.81063861022574
2753,22.013.935/0001-45,FI,IBIUNA HEDGE BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2015-03-27,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,Ibovespa,Aberto,S,N,Qualificado,0.0,,0.0,,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,BRAM - BRADESCO ASSET MANAGEMENT S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,0.10760349843617392,0.04274092279383076,2.517575461700267,-373.18289430745057,810.8071423125084,3.8814951092983025,-0.004201492871158049,239.14522941960988
2754,22.014.217/0001-93,FI,ITAÚ VÉRTICE FOF GLOBAL STR FUNDO DE INV EM COTAS DE FUNDOS DE INV MULTIMERCADO INV NO EXTERIOR,2017-06-14,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Qualificado,0.0,,0.1,,ITAU UNIBANCO S.A.,ITAU DTVM S.A.,0.01765969220909813,0.05876305823229895,0.30052370894800584,-295.7299271994975,497.6473733160719,0.14478051116211554,-0.03947597779416894,27.731061875476186
2755,22.031.950/0001-16,FI,BB TOP HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO,2015-06-01,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,N,N,Público Geral,0.0,,0.0,,BB GESTAO DE RECURSOS DTVM S.A,BB GESTAO DE RECURSOS DTVM S.A,0.056285116633048075,0.03314481000750171,1.6981577695062662,-505.8057453158623,820.5861657763679,1.3403186552639765,-0.017976844757108,58.74698105536565
2756,22.041.216/0001-38,FI,VOKIN ACONCÁGUA MASTER LONG ONLY FUNDO DE INVESTIMENTO EM AÇÕES,2015-08-03,EM FUNCIONAMENTO NORMAL,Fundo de Ações,Ibovespa,Aberto,N,N,Público Geral,0.0,,0.1,,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,VOKIN ADMINISTRAÇÃO DE RECURSOS LTDA,0.15052723626256412,0.26266309348169115,0.5730810304077096,-58.130694561615556,151.79786617007528,0.5021842840928856,-0.07934619251069311,12.122109559597757
2757,22.051.699/0001-51,FI,BB RENDA FIXA SIMPLES FUNDO DE INVESTIMENTO,2015-09-28,EM FUNCIONAMENTO NORMAL,Fundo de Renda Fixa,Taxa Selic,Aberto,N,N,Público Geral,0.0,,1.25,,BB GESTAO DE RECURSOS DTVM S.A,BB GESTAO DE RECURSOS DTVM S.A,0.032923647946933046,0.002134050733977189,15.427771900049386,-8029.653126235524,3449.4402285932533,24.422805727490477,-1.5262449677302634e-05,70725.66002772636
2758,22.080.561/0001-80,FI,BB MILÊNIO 2 FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO LONGO PRAZO CRÉDITO PRIVADO,2017-10-18,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Qualificado,0.0,,0.08,,BB GESTAO DE RECURSOS DTVM S.A,BB GESTAO DE RECURSOS DTVM S.A,0.049183108439341115,0.002726562895440607,18.03850133865818,-6190.0557079970895,3191.2354560362382,12.694441177167146,-0.00013384935685487227,7943.163804123118
2759,22.099.965/0001-16,FI,GIANT ZARATHUSTRA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO,2016-09-19,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,,Aberto,N,N,Público Geral,0.0,,0.05,,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,ZEITGEIST TECH INVESTIMENTOS LTDA,0.129105381303705,0.0717343164041984,1.7997715427612109,-217.5925031040896,428.7670624106404,2.3259857125406014,-0.013959963430926852,70.43464680803491
2760,22.099.999/0001-00,FI,ARTESANAL MASTER FUNDO DE INVESTIMENTO MULTIMERCADO,2015-11-27,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,,Aberto,N,N,Público Geral,0.0,,0.0,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,ARTESANAL INVESTIMENTOS LTDA,0.08224376274396598,0.014183718605486107,5.798462662122682,-1152.9243530665822,2105.325329244469,7.0114244990570835,-0.0006276483258534043,1641.2482433845523
2761,22.100.009/0001-07,FI,AZ QUEST ALTRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2015-12-04,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,,Aberto,S,N,Público Geral,20.0,"Para informações adicionais, vide o Regulamento",0.8,,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,AZ QUEST INVESTIMENTOS LTDA.,0.05872155793014025,0.012577097885751997,4.668927479419807,-1329.890104585148,845.892011214564,0.8972657507976569,-0.008043394965944325,130.9955462270748
2762,22.106.186/0001-09,FI,ATMOS JCW FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES,2015-12-11,EM FUNCIONAMENTO NORMAL,Fundo de Ações,Índice de Preços ao Consumidor Amplo (IPCA/IBGE),Aberto,S,N,Qualificado,20.0,O fundo cobrara 20.00 % do que exceder 100.00 % o indice BNYATMOS. A taxa de performance sera paga no(s) mes(es) de Janeiro,1.35,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,ATMOS CAPITAL GESTÃO DE RECURSOS LTDA,0.01983428597097207,0.3471768866807162,0.0571302028790091,-49.95572860018354,109.09660698553266,0.042233323890770245,-0.12263486096547464,8.908854957243603
2763,22.106.310/0001-28,FI,BRASIL PLURAL CRÉDITO PRIVADO RETAIL FUNDO DE INVESTIMENTO RENDA FIXA,2015-12-22,EM FUNCIONAMENTO NORMAL,Fundo de Renda Fixa,DI de um dia,Aberto,N,N,Qualificado,0.0,,0.1,,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,PLURAL GESTÃO DE RECURSOS LTDA,0.05080574294817313,0.004968774521535579,10.225004722587377,-3391.544055143096,2877.02475928965,14.071246168012706,-0.00018061673100915008,5877.444055900717
2764,22.106.367/0001-27,FI,NCIP MASTER FUNDO DE INVESTIMENTO DE AÇÕES,2015-11-27,EM FUNCIONAMENTO NORMAL,Fundo de Ações,,Aberto,N,N,Qualificado,0.0,,0.1,,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,NUCLEO CAPITAL LTDA,0.06870512071342177,0.377157950372702,0.18216537831306054,-43.92768032690457,93.78801519376869,0.13767833343557576,-0.11168032698087929,9.345113705472805
2765,22.106.390/0001-11,FI,NÚCLEO CAPITAL IFO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO DE AÇÕES,2015-12-14,EM FUNCIONAMENTO NORMAL,Fundo de Ações,,Aberto,S,N,Qualificado,20.0,"'Para informações adicionais, vide o Regulamento",1.65,,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,NUCLEO CAPITAL LTDA,0.042027604222610634,0.3704558407757879,0.11344835091437289,-45.86556466900267,95.25686128199607,0.08533383421980338,-0.11067565227245446,9.670987690739844
2766,22.118.342/0001-43,FI,ARX EXTRA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO,2015-10-13,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,N,N,Público Geral,0.0,,0.0,,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,ARX INVESTIMENTOS LTDA,0.1554365427729911,0.12480643415964886,1.2454209097438123,-121.7153213074197,326.24947334365066,0.9923679842733307,-0.015988572884147914,59.851116117430024
2767,22.128.298/0001-52,FI,VALORA GUARDIAN MASTER FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2016-01-15,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Qualificado,0.0,,2000.0,,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,VALORA GESTÃO DE INVESTIMENTOS LTDA.,0.08089705430830763,0.003436128373667894,23.543082653211265,-4765.28556279914,2747.609255437387,34.5759205628879,-1.2347204682552114e-05,83539.02338424767
2768,22.128.323/0001-06,FI,NÚCLEO CAPITAL II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES,2015-12-01,EM FUNCIONAMENTO NORMAL,Fundo de Ações,,Aberto,S,N,Qualificado,20.0,"Para informações adicionais, vide o Regulamento",0.9,,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,NUCLEO CAPITAL LTDA,0.040636506918023986,0.3703907328727211,0.10971253681983473,-45.93324777664609,94.93570708874509,0.08250833881054889,-0.11323131572721847,9.46499615599251
2769,22.150.375/0001-70,FI,ICATU VANGUARDA WM CREDITO PRIVADO FUNDO DE INVESTIMENTO RENDA FIXA,2015-04-09,EM FUNCIONAMENTO NORMAL,Fundo de Renda Fixa,DI de um dia,Aberto,N,N,Público Geral,0.0,,0.25,,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,ICATU VANGUARDA GESTÃO DE RECURSOS LTDA,0.04239657757805407,0.009212132951696787,4.602254201101713,-1843.7976460760538,1337.9483633110988,1.0710557967920116,-0.007738608001150313,138.26438776547664
2770,22.150.467/0001-50,FI,VINCI CREDITO ESTRUTURADO SELECTION ADVISORY FI EM COTAS DE FI MULTIMERCADO CREDITO PRIVADO,2015-06-10,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Qualificado,20.0,-,1.16,,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,VINCI GESTORA DE RECURSOS LTDA,0.059226245394029174,0.0022528842254557944,26.289076342592242,-7420.7747422806215,3127.016335552442,502.13453949537336,-4.3476724110475756e-07,2422317.3460447905
2771,22.150.587/0001-58,FI,FIDUC FIC FUNDO DE INVESTIMENTO EM AÇÕES,2018-01-11,EM FUNCIONAMENTO NORMAL,Fundo de Ações,OUTROS,Aberto,S,N,Público Geral,0.0,,3.15,,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,RIO BRAVO INVESTIMENTOS LTDA,-0.07074514380775036,0.30717521111189844,-0.23030876596998306,-61.142232570948075,101.61262945199468,-0.14650956727750186,-0.17167430247997129,6.891629100749671
2772,22.150.600/0001-79,FI,FIDUC FI EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO,2018-01-11,EM FUNCIONAMENTO NORMAL,Fundo de Renda Fixa,OUTROS,Aberto,S,N,Público Geral,0.0,,1.3,,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,RIO BRAVO INVESTIMENTOS LTDA,0.03756572193898853,0.04042997251776641,0.929155267728188,-422.01355689827017,1606.2463817657037,0.7388166126915646,-0.013272793749026159,80.97803472264401
2773,22.177.252/0001-23,FI,BS2 SELECAO DE FUNDOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2015-05-20,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,,Aberto,S,N,Público Geral,0.0,,1.0,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,BS2 ASSET - ADMINISTRADORA DE RECURSOS LTDA,0.056112143691105634,0.06437619309655472,0.8716287961754084,-260.46245332301197,548.4305678827093,0.5244204323028575,-0.01297590335357584,81.40152577754338
2774,22.187.946/0001-41,FI,VERDE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,2015-04-08,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,,,,"Mínimo de 25.000,00 aa - Sendo que 0,4% se for até R$ 30MM 0,3% se PL entre  R$ 30MM e R$ 50MM 0,25% se PL entre  R$ 50MM e R$ 100MM 0,15% se PL entre  R$ 100MM e R$ 300MM0,1% se PL acima de R$ 300 MM.",INTRAG DTVM LTDA.,VERDE ASSET MANAGEMENT S.A.,0.05572249836463984,0.12220632026496288,0.45597067519768647,-137.2577668729118,285.2171693091579,0.2671523942201791,-0.026674737414360956,39.612310338268244
2775,22.187.973/0001-14,FI,CSHG VERDE AM AGAR FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2015-04-08,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,20.0,CDI,2.5,,CREDIT SUISSE HEDGING-GRIFFO CORRETORA DE VALORES S.A.,VERDE ASSET MANAGEMENT S.A.,0.05099278612103589,0.1222685982025833,0.4170554571710016,-137.80192722603346,285.0932967602599,0.24386996986485146,-0.02795570868268417,37.96640253124775
2776,22.187.998/0001-18,FI,VERDE AM VII FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,2015-04-08,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,,,,"Mínimo de 25.000,00 aa - Sendo que 0,4% se for até R$ 30MM 0,3% se PL entre  R$ 30MM e R$ 50MM 0,25% se PL entre  R$ 50MM e R$ 100MM 0,15% se PL entre  R$ 100MM e R$ 300MM0,1% se PL acima de R$ 300 MM.",INTRAG DTVM LTDA.,VERDE ASSET MANAGEMENT S.A.,0.05118277279734106,0.12225417438085033,0.41865869248680837,-137.7935159422474,285.1189199310125,0.2448298147853473,-0.027907416758326867,38.02529311137866
2777,22.188.018/0001-00,FI,VERDE TM FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,2015-04-08,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,,,,"Mínimo de 25.000,00 aa - Sendo que 0,4% se for até R$ 30MM 0,3% se PL entre  R$ 30MM e R$ 50MM 0,25% se PL entre  R$ 50MM e R$ 100MM 0,15% se PL entre  R$ 100MM e R$ 300MM0,1% se PL acima de R$ 300 MM.",INTRAG DTVM LTDA.,VERDE ASSET MANAGEMENT S.A.,0.051197914823040654,0.12225223385477758,0.4187891967999393,-137.79373695828457,285.3180702389397,0.2449431831716516,-0.027906634778559113,38.02581603305274
2778,22.188.036/0001-83,FI,VERDE AM AGAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,2015-04-08,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,,,,"Mínimo de 25.000,00 aa - Sendo que 0,4% se for até R$ 30MM 0,3% se PL entre  R$ 30MM e R$ 50MM 0,25% se PL entre  R$ 50MM e R$ 100MM 0,15% se PL entre  R$ 100MM e R$ 300MM0,1% se PL acima de R$ 300 MM.",INTRAG DTVM LTDA.,VERDE ASSET MANAGEMENT S.A.,0.05075425914369228,0.12225604948977983,0.41514722057116,-137.84704348170942,285.14600654894633,0.24275577418065872,-0.02801296430976416,37.897317975034625
2779,22.188.046/0001-19,FI,CSHG VERDE 14 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,2015-04-08,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,20.0,CDI,2.0,,CREDIT SUISSE HEDGING-GRIFFO CORRETORA DE VALORES S.A.,VERDE ASSET MANAGEMENT S.A.,0.055554155291149834,0.1222195662671529,0.45454387532121593,-137.26475631649978,285.1830554059933,0.2662775002176818,-0.026714197687285193,39.5600995430969
2780,22.188.086/0001-60,FI,VERDE 14 FUNDO DE INVESTIMENTO EM COTAS FUNDO DE INVESTIMENTO MULT,2015-04-08,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,,,,"Mínimo de 25.000,00 aa - Sendo que 0,4% se for até R$ 30MM 0,3% se PL entre  R$ 30MM e R$ 50MM 0,25% se PL entre  R$ 50MM e R$ 100MM 0,15% se PL entre  R$ 100MM e R$ 300MM0,1% se PL acima de R$ 300 MM.",INTRAG DTVM LTDA.,VERDE ASSET MANAGEMENT S.A.,0.05541918542231369,0.12222412868937568,0.453422626257028,-137.27716238137586,285.19215025376724,0.2656250019932348,-0.02675437786414239,39.50573229394314
2781,22.215.116/0001-80,FI,CSHG VERDE 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,2015-04-10,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,20.0,CDI,2.5,,CREDIT SUISSE HEDGING-GRIFFO CORRETORA DE VALORES S.A.,VERDE ASSET MANAGEMENT S.A.,0.05144384323754328,0.12225845659990188,0.4207794263745398,-137.75479120362823,285.13814770881345,0.24614291791475798,-0.027825857410057196,38.12736535453975
2782,22.215.215/0001-62,FI,CSHG VERDE 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,2015-04-10,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,20.0,CDI,2.5,,CREDIT SUISSE HEDGING-GRIFFO CORRETORA DE VALORES S.A.,VERDE ASSET MANAGEMENT S.A.,0.051274431893069974,0.1222375979019244,0.4194653099630548,-137.80029853852878,285.1492530438657,0.24529518168888362,-0.027867300051995118,38.0767437513231
2783,22.232.876/0001-04,FI,HIX CAPITAL SPO III FUNDO DE INVESTIMENTO DE AÇÕES,2015-05-12,EM FUNCIONAMENTO NORMAL,Fundo de Ações,DI de um dia,Aberto,N,N,Qualificado,15.0,Aferição da performance será feita no fechamento do fundo.,1.97,,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,HIX INVESTIMENTOS LTDA,0.003415486954830898,0.5575586076952783,0.006125790020441329,-31.573568120820866,73.45980768877294,0.005565804472214296,-0.34916959403924464,3.1759781120421673
2784,22.232.878/0001-95,FI,BTG PACTUAL ANS RF FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO,2015-04-28,EM FUNCIONAMENTO NORMAL,Fundo de Renda Fixa,,Aberto,N,N,Público Geral,20.0,O fundo cobrara 20.00 % do que exceder 104.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho,0.3,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,0.05578033675877343,0.011587197803449472,4.813962590866257,-1447.5327638135936,978.1539372035049,0.989538437703499,-0.010771464986633882,98.091591029303
